   Month 1               1.06     1.24     1.67     3.01     5.37     6.67     8.73     9.90    11.36    13.21    15.53    18.37    21.42    24.04
   Month 2               1.05     1.23     1.66     3.00     5.37     6.68     8.76     9.95    11.44    13.34    15.75    18.75    22.06    25.06
   Month 3               1.05     1.22     1.65     2.99     5.36     6.68     8.78     9.99    11.52    13.48    15.98    19.16    22.81    26.31
   Month 4               1.05     1.22     1.64     2.97     5.35     6.68     8.80    10.02    11.57    13.57    16.14    19.45    23.37    27.34
   Month 5               1.05     1.21     1.63     2.96     5.34     6.66     8.79    10.01    11.56    13.56    16.14    19.48    23.53    27.79
   Month 6               1.04     1.21     1.63     2.96     5.33     6.66     8.78    10.01    11.57    13.57    16.16    19.51    23.59    27.91
   Month 7               1.04     1.21     1.63     2.96     5.34     6.68     8.82    10.06    11.64    13.67    16.32    19.76    23.90    28.15
   Month 8               1.05     1.21     1.63     2.97     5.35     6.69     8.85    10.09    11.68    13.73    16.40    19.86    23.97    27.98
   Month 9               1.05     1.22     1.65     2.98     5.37     6.70     8.84    10.07    11.64    13.65    16.25    19.57    23.35    26.83
   Month 10              1.05     1.23     1.66     3.00     5.38     6.70     8.79     9.99    11.51    13.44    15.90    18.97    22.34    25.26
   Month 11              1.06     1.24     1.67     3.01     5.38     6.68     8.74     9.92    11.40    13.26    15.61    18.48    21.55    24.12
   Month 12              1.06     1.24     1.67     3.02     5.38     6.68     8.73     9.90    11.36    13.20    15.51    18.34    21.33    23.84
 Latitude = -45.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.06     1.23     1.67     3.01     5.37     6.68     8.75     9.93    11.42    13.30    15.68    18.60    21.76    24.52
   Month 2               1.05     1.23     1.66     3.00     5.37     6.68     8.77     9.97    11.48    13.39    15.83    18.85    22.20    25.25
   Month 3               1.05     1.22     1.65     2.98     5.36     6.68     8.79    10.00    11.53    13.49    16.00    19.17    22.81    26.30
   Month 4               1.05     1.22     1.64     2.97     5.35     6.68     8.80    10.02    11.58    13.57    16.13    19.43    23.33    27.28
   Month 5               1.05     1.21     1.63     2.96     5.34     6.66     8.79    10.01    11.57    13.57    16.15    19.50    23.54    27.83
   Month 6               1.04     1.21     1.63     2.96     5.33     6.66     8.78    10.00    11.55    13.55    16.13    19.48    23.57    28.00
   Month 7               1.04     1.21     1.63     2.96     5.33     6.66     8.79    10.02    11.58    13.60    16.20    19.59    23.72    28.12
   Month 8               1.05     1.21     1.63     2.96     5.34     6.68     8.81    10.05    11.62    13.64    16.27    19.68    23.80    28.08
   Month 9               1.05     1.21     1.64     2.97     5.35     6.69     8.82    10.05    11.61    13.62    16.22    19.57    23.52    27.50
   Month 10              1.05     1.22     1.65     2.98     5.36     6.69     8.80    10.01    11.55    13.52    16.04    19.25    22.93    26.48
   Month 11              1.05     1.23     1.66     3.00     5.37     6.68     8.77     9.97    11.48    13.40    15.84    18.90    22.30    25.41
   Month 12              1.06     1.23     1.66     3.00     5.37     6.68     8.76     9.95    11.44    13.34    15.73    18.70    21.93    24.78
 Latitude = -35.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.23     1.66     3.00     5.37     6.69     8.78     9.98    11.48    13.40    15.83    18.83    22.10    24.98
   Month 2               1.05     1.22     1.65     2.99     5.36     6.68     8.79    10.00    11.53    13.47    15.95    19.05    22.52    25.75
   Month 3               1.05     1.22     1.64     2.98     5.35     6.68     8.80    10.02    11.56    13.54    16.07    19.29    23.01    26.66
   Month 4               1.05     1.21     1.64     2.97     5.34     6.67     8.80    10.03    11.58    13.58    16.15    19.45    23.36    27.36
   Month 5               1.05     1.21     1.63     2.96     5.33     6.66     8.79    10.02    11.57    13.57    16.15    19.48    23.48    27.72
   Month 6               1.04     1.21     1.63     2.95     5.33     6.66     8.78    10.01    11.56    13.56    16.15    19.50    23.58    28.01
   Month 7               1.04     1.21     1.62     2.95     5.33     6.66     8.79    10.02    11.59    13.60    16.21    19.61    23.77    28.31
   Month 8               1.04     1.21     1.63     2.95     5.34     6.67     8.81    10.04    11.62    13.64    16.27    19.69    23.86    28.30
   Month 9               1.05     1.21     1.64     2.97     5.35     6.68     8.82    10.05    11.62    13.64    16.24    19.60    23.58    27.63
   Month 10              1.05     1.22     1.65     2.98     5.36     6.69     8.81    10.03    11.58    13.56    16.11    19.35    23.06    26.63
   Month 11              1.05     1.23     1.66     2.99     5.37     6.69     8.79    10.00    11.53    13.48    15.97    19.08    22.56    25.72
   Month 12              1.05     1.23     1.66     3.00     5.37     6.69     8.78     9.99    11.51    13.44    15.89    18.94    22.30    25.31
 Latitude = -25.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.22     1.65     2.98     5.36     6.68     8.78     9.99    11.52    13.46    15.93    19.04    22.55    25.95
   Month 2               1.05     1.22     1.64     2.97     5.35     6.67     8.79    10.00    11.54    13.51    16.02    19.21    22.92    26.69
   Month 3               1.05     1.21     1.63     2.96     5.34     6.66     8.79    10.01    11.56    13.55    16.10    19.36    23.25    27.31
   Month 4               1.04     1.21     1.63     2.95     5.33     6.66     8.79    10.02    11.57    13.56    16.13    19.44    23.41    27.66
   Month 5               1.04     1.21     1.63     2.95     5.33     6.66     8.78    10.01    11.57    13.56    16.13    19.44    23.45    27.79
   Month 6               1.04     1.21     1.63     2.95     5.33     6.66     8.79    10.02    11.57    13.57    16.16    19.50    23.56    27.97
   Month 7               1.04     1.21     1.63     2.95     5.33     6.66     8.80    10.04    11.61    13.62    16.23    19.62    23.74    28.18
   Month 8               1.05     1.21     1.63     2.96     5.34     6.68     8.82    10.06    11.63    13.66    16.29    19.69    23.79    28.06
   Month 9               1.05     1.21     1.64     2.97     5.36     6.69     8.83    10.07    11.64    13.66    16.26    19.61    23.54    27.46
   Month 10              1.05     1.22     1.65     2.98     5.36     6.69     8.82    10.05    11.61    13.60    16.16    19.42    23.15    26.73
   Month 11              1.05     1.22     1.65     2.99     5.36     6.69     8.81    10.02    11.57    13.54    16.05    19.22    22.80    26.15
   Month 12              1.05     1.22     1.65     2.99     5.36     6.69     8.79    10.01    11.54    13.50    15.99    19.12    22.66    26.01
 Latitude = -15.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.21     1.64     2.97     5.34     6.66     8.76     9.97    11.49    13.43    15.91    19.04    22.73    26.62
   Month 2               1.04     1.21     1.63     2.96     5.33     6.66     8.78     9.99    11.54    13.50    16.02    19.24    23.07    27.16
   Month 3               1.04     1.21     1.63     2.95     5.33     6.65     8.78    10.00    11.55    13.54    16.09    19.38    23.34    27.64
   Month 4               1.04     1.20     1.62     2.94     5.32     6.65     8.78    10.01    11.56    13.56    16.13    19.46    23.54    28.06
   Month 5               1.04     1.20     1.62     2.94     5.32     6.65     8.78    10.01    11.57    13.57    16.15    19.50    23.63    28.26
   Month 6               1.04     1.20     1.62     2.94     5.32     6.65     8.79    10.02    11.59    13.59    16.19    19.56    23.71    28.30
   Month 7               1.04     1.21     1.63     2.95     5.33     6.67     8.80    10.04    11.61    13.63    16.24    19.63    23.75    28.18
   Month 8               1.05     1.21     1.63     2.96     5.34     6.68     8.81    10.05    11.62    13.64    16.25    19.63    23.67    27.87
   Month 9               1.05     1.21     1.64     2.97     5.35     6.68     8.82    10.05    11.61    13.62    16.21    19.52    23.41    27.38
   Month 10              1.05     1.22     1.64     2.97     5.35     6.68     8.80    10.03    11.58    13.56    16.11    19.35    23.12    26.90
   Month 11              1.05     1.22     1.64     2.98     5.35     6.68     8.79    10.01    11.54    13.51    16.02    19.19    22.87    26.54
   Month 12              1.05     1.22     1.64     2.98     5.35     6.67     8.78    10.00    11.53    13.49    15.99    19.15    22.80    26.48
 Latitude = -5.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.04     1.21     1.63     2.96     5.33     6.65     8.76     9.97    11.50    13.45    15.95    19.14    23.00    27.27
   Month 2               1.04     1.21     1.63     2.96     5.33     6.65     8.77     9.98    11.52    13.49    16.01    19.24    23.14    27.42
   Month 3               1.04     1.21     1.63     2.95     5.32     6.65     8.77     9.99    11.54    13.51    16.06    19.33    23.31    27.68
   Month 4               1.04     1.20     1.62     2.94     5.31     6.64     8.77    10.00    11.56    13.55    16.12    19.46    23.56    28.16
   Month 5               1.04     1.20     1.61     2.93     5.31     6.64     8.77    10.01    11.57    13.57    16.16    19.54    23.73    28.50
   Month 6               1.04     1.20     1.61     2.94     5.31     6.64     8.77    10.00    11.56    13.57    16.15    19.52    23.69    28.44
   Month 7               1.04     1.20     1.62     2.94     5.32     6.65     8.77     9.99    11.55    13.53    16.10    19.42    23.49    28.03
   Month 8               1.04     1.21     1.63     2.95     5.33     6.65     8.76     9.98    11.52    13.49    16.03    19.28    23.22    27.51
   Month 9               1.04     1.21     1.63     2.96     5.33     6.65     8.76     9.98    11.51    13.46    15.97    19.16    22.98    27.09
   Month 10              1.05     1.21     1.63     2.96     5.33     6.65     8.76     9.97    11.50    13.44    15.93    19.09    22.85    26.87
   Month 11              1.05     1.21     1.63     2.96     5.33     6.65     8.76     9.97    11.49    13.43    15.91    19.06    22.79    26.80
   Month 12              1.05     1.21     1.63     2.96     5.33     6.65     8.76     9.97    11.50    13.44    15.93    19.08    22.83    26.84
 Latitude =  5.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.04     1.21     1.62     2.95     5.32     6.65     8.77    10.00    11.55    13.54    16.10    19.40    23.45    27.96
   Month 2               1.04     1.20     1.62     2.95     5.32     6.65     8.78    10.01    11.57    13.57    16.15    19.48    23.56    28.08
   Month 3               1.04     1.20     1.62     2.94     5.32     6.65     8.79    10.02    11.58    13.59    16.17    19.51    23.60    28.16
   Month 4               1.04     1.20     1.62     2.94     5.32     6.65     8.79    10.02    11.58    13.58    16.16    19.50    23.59    28.17
   Month 5               1.04     1.20     1.62     2.94     5.32     6.65     8.78    10.01    11.57    13.57    16.14    19.47    23.54    28.11
   Month 6               1.04     1.20     1.62     2.95     5.32     6.65     8.78    10.01    11.56    13.55    16.12    19.42    23.46    27.95
   Month 7               1.04     1.21     1.62     2.95     5.33     6.65     8.78    10.00    11.55    13.54    16.09    19.38    23.37    27.77
   Month 8               1.04     1.21     1.63     2.95     5.33     6.65     8.77     9.99    11.54    13.51    16.05    19.32    23.26    27.57
   Month 9               1.04     1.21     1.63     2.95     5.32     6.65     8.76     9.97    11.51    13.48    16.00    19.24    23.15    27.41
   Month 10              1.04     1.21     1.63     2.95     5.32     6.64     8.75     9.97    11.50    13.46    15.96    19.18    23.06    27.33
   Month 11              1.04     1.21     1.63     2.95     5.32     6.64     8.75     9.96    11.49    13.45    15.95    19.15    23.02    27.30
   Month 12              1.04     1.21     1.63     2.95     5.32     6.64     8.76     9.97    11.50    13.46    15.97    19.18    23.06    27.33
 Latitude = 15.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.04     1.21     1.63     2.95     5.33     6.67     8.80    10.04    11.61    13.63    16.23    19.59    23.67    28.07
   Month 2               1.04     1.21     1.63     2.95     5.34     6.67     8.82    10.06    11.64    13.67    16.29    19.69    23.78    28.12
   Month 3               1.04     1.21     1.63     2.95     5.34     6.68     8.82    10.07    11.65    13.68    16.30    19.68    23.76    28.10
   Month 4               1.04     1.21     1.63     2.95     5.34     6.67     8.81    10.05    11.62    13.64    16.25    19.61    23.65    27.99
   Month 5               1.04     1.21     1.63     2.96     5.34     6.67     8.80    10.03    11.60    13.60    16.18    19.50    23.49    27.77
   Month 6               1.04     1.21     1.63     2.96     5.34     6.67     8.79    10.02    11.58    13.57    16.13    19.41    23.34    27.51
   Month 7               1.04     1.21     1.63     2.96     5.34     6.67     8.79    10.02    11.57    13.55    16.11    19.37    23.27    27.38
   Month 8               1.04     1.21     1.63     2.96     5.34     6.67     8.79    10.01    11.56    13.55    16.10    19.37    23.28    27.42
   Month 9               1.04     1.21     1.63     2.95     5.33     6.66     8.78    10.00    11.55    13.53    16.08    19.36    23.31    27.58
   Month 10              1.04     1.21     1.63     2.95     5.32     6.65     8.76     9.98    11.52    13.50    16.03    19.30    23.27    27.66
   Month 11              1.04     1.21     1.63     2.95     5.32     6.64     8.75     9.97    11.51    13.47    15.98    19.21    23.14    27.51
   Month 12              1.05     1.21     1.63     2.96     5.33     6.65     8.76     9.97    11.51    13.47    15.97    19.18    23.03    27.22
 Latitude = 25.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.21     1.64     2.97     5.35     6.68     8.81    10.04    11.61    13.61    16.20    19.53    23.49    27.58
   Month 2               1.05     1.21     1.64     2.97     5.35     6.69     8.83    10.07    11.65    13.67    16.29    19.67    23.67    27.71
   Month 3               1.05     1.21     1.64     2.97     5.35     6.69     8.84    10.08    11.66    13.69    16.31    19.67    23.61    27.55
   Month 4               1.05     1.21     1.64     2.97     5.35     6.69     8.82    10.06    11.63    13.64    16.22    19.52    23.36    27.17
   Month 5               1.05     1.22     1.64     2.98     5.35     6.68     8.81    10.03    11.58    13.56    16.10    19.32    23.05    26.74
   Month 6               1.05     1.22     1.65     2.98     5.35     6.68     8.79    10.01    11.54    13.51    16.01    19.18    22.84    26.49
   Month 7               1.05     1.22     1.64     2.98     5.35     6.67     8.79    10.00    11.54    13.50    16.00    19.18    22.87    26.60
   Month 8               1.05     1.22     1.64     2.97     5.35     6.67     8.79    10.01    11.56    13.53    16.07    19.30    23.11    27.04
   Month 9               1.05     1.21     1.63     2.96     5.34     6.67     8.79    10.02    11.57    13.57    16.13    19.44    23.39    27.54
   Month 10              1.04     1.21     1.63     2.95     5.33     6.66     8.79    10.02    11.57    13.57    16.14    19.46    23.46    27.74
   Month 11              1.04     1.21     1.63     2.96     5.33     6.66     8.78    10.00    11.55    13.53    16.08    19.36    23.31    27.56
   Month 12              1.05     1.21     1.63     2.96     5.34     6.66     8.78    10.00    11.54    13.52    16.06    19.30    23.18    27.27
 Latitude = 35.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.21     1.64     2.97     5.34     6.67     8.80    10.03    11.59    13.59    16.17    19.50    23.49    27.62
   Month 2               1.05     1.22     1.64     2.97     5.35     6.68     8.81    10.05    11.61    13.62    16.22    19.57    23.54    27.53
   Month 3               1.05     1.22     1.64     2.98     5.36     6.69     8.82    10.05    11.62    13.63    16.21    19.52    23.35    27.05
   Month 4               1.05     1.22     1.65     2.99     5.37     6.69     8.82    10.04    11.59    13.58    16.12    19.35    23.02    26.44
   Month 5               1.05     1.22     1.65     2.99     5.37     6.69     8.80    10.02    11.55    13.52    16.02    19.17    22.72    25.99
   Month 6               1.05     1.22     1.65     2.99     5.36     6.69     8.79    10.00    11.53    13.48    15.96    19.08    22.59    25.88
   Month 7               1.05     1.22     1.65     2.99     5.36     6.68     8.79    10.00    11.53    13.48    15.98    19.11    22.68    26.11
   Month 8               1.05     1.22     1.65     2.98     5.36     6.68     8.80    10.01    11.56    13.53    16.05    19.25    22.94    26.59
   Month 9               1.05     1.22     1.64     2.97     5.35     6.68     8.80    10.02    11.58    13.56    16.12    19.39    23.22    27.07
   Month 10              1.05     1.21     1.64     2.97     5.34     6.67     8.80    10.03    11.59    13.58    16.16    19.46    23.38    27.38
   Month 11              1.05     1.21     1.63     2.96     5.34     6.67     8.79    10.02    11.58    13.57    16.15    19.46    23.42    27.55
   Month 12              1.05     1.21     1.63     2.96     5.34     6.67     8.79    10.01    11.57    13.56    16.13    19.45    23.43    27.62
 Latitude = 45.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.21     1.63     2.96     5.33     6.66     8.79    10.01    11.57    13.57    16.15    19.51    23.57    27.87
   Month 2               1.05     1.21     1.64     2.97     5.34     6.68     8.81    10.04    11.60    13.61    16.22    19.60    23.64    27.78
   Month 3               1.05     1.22     1.64     2.98     5.36     6.69     8.82    10.05    11.60    13.61    16.20    19.52    23.39    27.16
   Month 4               1.05     1.22     1.65     2.99     5.37     6.69     8.81    10.02    11.56    13.53    16.06    19.26    22.89    26.24
   Month 5               1.05     1.23     1.66     3.00     5.37     6.69     8.78     9.99    11.51    13.44    15.90    18.98    22.39    25.42
   Month 6               1.06     1.23     1.66     3.00     5.37     6.69     8.77     9.96    11.47    13.38    15.80    18.81    22.11    25.03
   Month 7               1.05     1.23     1.66     3.00     5.37     6.68     8.77     9.97    11.47    13.39    15.82    18.84    22.18    25.21
   Month 8               1.05     1.23     1.65     2.99     5.36     6.68     8.78     9.99    11.52    13.46    15.94    19.06    22.57    25.87
   Month 9               1.05     1.22     1.65     2.98     5.36     6.68     8.80    10.02    11.56    13.54    16.08    19.31    23.07    26.72
   Month 10              1.05     1.22     1.64     2.97     5.35     6.68     8.80    10.03    11.58    13.58    16.16    19.47    23.39    27.32
   Month 11              1.05     1.21     1.63     2.96     5.34     6.67     8.79    10.02    11.57    13.57    16.15    19.49    23.49    27.67
   Month 12              1.04     1.21     1.63     2.96     5.33     6.66     8.78    10.00    11.55    13.55    16.12    19.45    23.49    27.81
 Latitude = 55.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.04     1.20     1.62     2.94     5.32     6.66     8.80    10.04    11.62    13.66    16.32    19.81    24.16    28.94
   Month 2               1.04     1.21     1.63     2.96     5.34     6.67     8.82    10.06    11.63    13.67    16.32    19.79    24.00    28.40
   Month 3               1.05     1.22     1.64     2.97     5.36     6.69     8.82    10.05    11.62    13.63    16.24    19.59    23.52    27.37
   Month 4               1.05     1.22     1.65     2.99     5.37     6.69     8.80    10.02    11.56    13.52    16.05    19.24    22.84    26.11
   Month 5               1.06     1.23     1.66     3.00     5.37     6.69     8.77     9.97    11.48    13.40    15.83    18.86    22.19    25.08
   Month 6               1.06     1.24     1.67     3.01     5.37     6.68     8.75     9.93    11.42    13.30    15.68    18.62    21.79    24.52
   Month 7               1.06     1.24     1.67     3.01     5.37     6.68     8.75     9.93    11.41    13.29    15.67    18.59    21.78    24.55
   Month 8               1.06     1.23     1.66     3.00     5.37     6.68     8.76     9.96    11.46    13.37    15.79    18.81    22.15    25.16
   Month 9               1.05     1.23     1.66     2.99     5.36     6.68     8.78     9.99    11.52    13.47    15.97    19.13    22.75    26.16
   Month 10              1.05     1.22     1.64     2.98     5.35     6.68     8.80    10.02    11.57    13.56    16.12    19.41    23.28    27.10
   Month 11              1.05     1.21     1.63     2.96     5.34     6.67     8.79    10.02    11.58    13.59    16.19    19.57    23.65    27.94
   Month 12              1.04     1.20     1.62     2.94     5.32     6.65     8.78    10.01    11.57    13.58    16.19    19.60    23.81    28.45
 Latitude = 65.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.04     1.20     1.61     2.94     5.32     6.65     8.80    10.04    11.61    13.65    16.31    19.79    24.09    28.73
   Month 2               1.04     1.21     1.63     2.96     5.34     6.68     8.82    10.05    11.63    13.66    16.29    19.71    23.80    27.95
   Month 3               1.05     1.22     1.64     2.98     5.36     6.69     8.81    10.04    11.59    13.59    16.16    19.44    23.22    26.81
   Month 4               1.05     1.23     1.66     3.00     5.37     6.69     8.77     9.97    11.47    13.39    15.82    18.86    22.21    25.14
   Month 5               1.06     1.24     1.68     3.02     5.38     6.68     8.74     9.91    11.38    13.23    15.57    18.42    21.45    23.94
   Month 6               1.06     1.24     1.68     3.03     5.38     6.68     8.72     9.87    11.32    13.14    15.41    18.16    21.00    23.25
   Month 7               1.06     1.24     1.68     3.03     5.38     6.68     8.71     9.87    11.32    13.13    15.40    18.15    20.99    23.25
   Month 8               1.06     1.24     1.68     3.02     5.38     6.68     8.73     9.91    11.37    13.23    15.56    18.41    21.45    23.98
   Month 9               1.06     1.23     1.66     3.00     5.37     6.68     8.77     9.96    11.47    13.38    15.82    18.87    22.27    25.33
   Month 10              1.05     1.22     1.65     2.98     5.36     6.69     8.80    10.02    11.57    13.55    16.11    19.37    23.17    26.80
   Month 11              1.04     1.20     1.62     2.95     5.33     6.67     8.82    10.07    11.66    13.72    16.41    19.95    24.28    28.82
   Month 12              1.04     1.19     1.61     2.93     5.31     6.65     8.80    10.04    11.63    13.69    16.38    19.94    24.41    29.38
 Latitude = 75.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.04     1.20     1.61     2.93     5.31     6.65     8.80    10.05    11.63    13.68    16.34    19.83    24.15    28.82
