   Month 1               1.06     1.24     1.68     3.02     5.37     6.67     8.70     9.85    11.29    13.09    15.34    18.05    20.90    23.29
   Month 2               1.06     1.24     1.67     3.01     5.37     6.67     8.72     9.89    11.35    13.20    15.53    18.38    21.48    24.24
   Month 3               1.05     1.23     1.65     2.99     5.35     6.67     8.75     9.95    11.46    13.38    15.83    18.92    22.47    25.91
   Month 4               1.05     1.22     1.64     2.97     5.34     6.67     8.79    10.01    11.55    13.54    16.10    19.41    23.36    27.43
   Month 5               1.05     1.22     1.64     2.97     5.35     6.68     8.80    10.02    11.58    13.58    16.17    19.52    23.53    27.65
   Month 6               1.05     1.22     1.65     2.98     5.36     6.69     8.81    10.04    11.60    13.61    16.20    19.54    23.48    27.36
   Month 7               1.05     1.22     1.65     2.98     5.37     6.70     8.83    10.07    11.64    13.66    16.28    19.66    23.61    27.33
   Month 8               1.05     1.22     1.64     2.98     5.37     6.70     8.84    10.08    11.66    13.69    16.33    19.73    23.70    27.41
   Month 9               1.05     1.22     1.64     2.98     5.36     6.70     8.82    10.05    11.61    13.61    16.19    19.49    23.26    26.79
   Month 10              1.05     1.23     1.66     3.00     5.37     6.68     8.77     9.96    11.47    13.39    15.82    18.87    22.26    25.36
   Month 11              1.06     1.24     1.67     3.01     5.37     6.67     8.72     9.89    11.35    13.19    15.51    18.34    21.40    24.07
   Month 12              1.06     1.24     1.68     3.02     5.37     6.67     8.70     9.85    11.29    13.10    15.36    18.10    20.99    23.45
 Latitude = -45.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.06     1.25     1.68     3.03     5.38     6.67     8.69     9.84    11.26    13.05    15.26    17.89    20.57    22.68
   Month 2               1.06     1.24     1.68     3.02     5.37     6.67     8.71     9.87    11.32    13.14    15.40    18.14    21.02    23.43
   Month 3               1.06     1.23     1.66     3.00     5.36     6.67     8.74     9.93    11.41    13.30    15.68    18.65    21.94    25.02
   Month 4               1.05     1.22     1.64     2.97     5.34     6.67     8.77     9.99    11.52    13.48    16.00    19.23    23.03    26.91
   Month 5               1.04     1.21     1.63     2.95     5.33     6.66     8.78    10.01    11.57    13.58    16.18    19.56    23.71    28.22
   Month 6               1.04     1.20     1.62     2.94     5.32     6.65     8.78    10.01    11.57    13.58    16.20    19.62    23.88    28.62
   Month 7               1.04     1.20     1.62     2.94     5.32     6.65     8.78    10.01    11.57    13.59    16.21    19.63    23.89    28.62
   Month 8               1.04     1.20     1.62     2.95     5.33     6.66     8.79    10.03    11.60    13.62    16.25    19.70    23.94    28.58
   Month 9               1.04     1.21     1.63     2.96     5.34     6.67     8.80    10.03    11.59    13.60    16.21    19.58    23.64    27.94
   Month 10              1.05     1.22     1.65     2.98     5.35     6.67     8.78     9.98    11.51    13.46    15.96    19.14    22.82    26.46
   Month 11              1.06     1.23     1.66     3.00     5.37     6.67     8.74     9.92    11.40    13.28    15.65    18.58    21.80    24.72
   Month 12              1.06     1.24     1.68     3.02     5.37     6.67     8.71     9.87    11.32    13.15    15.42    18.18    21.08    23.50
 Latitude = -35.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.06     1.25     1.68     3.03     5.38     6.67     8.70     9.86    11.29    13.09    15.32    17.96    20.64    22.71
   Month 2               1.06     1.24     1.68     3.02     5.37     6.67     8.71     9.87    11.32    13.14    15.40    18.12    20.94    23.28
   Month 3               1.06     1.23     1.66     3.00     5.36     6.67     8.73     9.91    11.39    13.26    15.62    18.52    21.70    24.64
   Month 4               1.05     1.22     1.64     2.97     5.34     6.66     8.75     9.96    11.47    13.40    15.87    18.97    22.57    26.18
   Month 5               1.05     1.21     1.63     2.96     5.33     6.65     8.76     9.97    11.50    13.46    15.98    19.21    23.08    27.21
   Month 6               1.04     1.21     1.62     2.95     5.32     6.64     8.75     9.96    11.50    13.47    16.00    19.28    23.31    27.78
   Month 7               1.04     1.20     1.62     2.94     5.31     6.64     8.75     9.97    11.51    13.49    16.06    19.39    23.53    28.24
   Month 8               1.04     1.20     1.62     2.94     5.32     6.65     8.77    10.00    11.56    13.56    16.16    19.55    23.74    28.43
   Month 9               1.04     1.21     1.63     2.96     5.34     6.67     8.79    10.02    11.57    13.56    16.13    19.45    23.43    27.64
   Month 10              1.05     1.22     1.65     2.99     5.36     6.68     8.78     9.98    11.51    13.45    15.93    19.07    22.67    26.15
   Month 11              1.06     1.23     1.67     3.01     5.37     6.68     8.75     9.93    11.42    13.30    15.68    18.61    21.81    24.64
   Month 12              1.06     1.24     1.68     3.02     5.37     6.67     8.72     9.89    11.35    13.19    15.48    18.27    21.20    23.65
 Latitude = -25.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.06     1.24     1.68     3.02     5.37     6.66     8.69     9.84    11.28    13.08    15.29    17.94    20.65    22.89
   Month 2               1.06     1.24     1.67     3.01     5.36     6.66     8.70     9.86    11.31    13.13    15.39    18.11    21.00    23.57
   Month 3               1.05     1.23     1.66     2.99     5.35     6.65     8.71     9.88    11.36    13.21    15.54    18.40    21.58    24.67
   Month 4               1.05     1.22     1.64     2.97     5.33     6.64     8.71     9.90    11.39    13.27    15.65    18.62    22.05    25.59
   Month 5               1.05     1.22     1.64     2.97     5.32     6.63     8.71     9.89    11.39    13.27    15.67    18.68    22.21    25.98
   Month 6               1.05     1.22     1.64     2.96     5.32     6.63     8.71     9.90    11.40    13.30    15.71    18.76    22.37    26.28
   Month 7               1.05     1.21     1.64     2.96     5.33     6.64     8.73     9.93    11.45    13.37    15.83    18.97    22.70    26.74
   Month 8               1.05     1.22     1.64     2.97     5.34     6.66     8.76     9.97    11.50    13.46    15.96    19.16    22.96    26.95
   Month 9               1.05     1.22     1.65     2.98     5.35     6.67     8.77     9.98    11.50    13.45    15.93    19.07    22.69    26.31
   Month 10              1.05     1.23     1.66     3.00     5.36     6.67     8.75     9.94    11.44    13.34    15.75    18.74    22.06    25.16
   Month 11              1.06     1.24     1.67     3.01     5.37     6.67     8.73     9.90    11.37    13.22    15.54    18.36    21.39    24.05
   Month 12              1.06     1.24     1.68     3.02     5.37     6.67     8.71     9.87    11.31    13.13    15.39    18.11    20.97    23.43
 Latitude = -15.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.06     1.23     1.66     3.00     5.35     6.64     8.68     9.83    11.27    13.07    15.31    18.01    20.96    23.81
   Month 2               1.05     1.22     1.65     2.98     5.34     6.64     8.71     9.88    11.36    13.22    15.55    18.43    21.66    24.91
   Month 3               1.05     1.22     1.64     2.97     5.33     6.63     8.70     9.89    11.37    13.24    15.61    18.56    21.95    25.50
   Month 4               1.05     1.22     1.64     2.97     5.32     6.62     8.67     9.84    11.30    13.13    15.44    18.31    21.64    25.24
   Month 5               1.05     1.22     1.65     2.98     5.32     6.61     8.65     9.81    11.25    13.06    15.32    18.11    21.33    24.85
   Month 6               1.05     1.22     1.65     2.98     5.33     6.62     8.67     9.83    11.28    13.11    15.40    18.24    21.51    25.03
   Month 7               1.05     1.22     1.65     2.98     5.33     6.64     8.71     9.89    11.37    13.24    15.60    18.56    21.98    25.56
   Month 8               1.05     1.22     1.65     2.98     5.34     6.65     8.73     9.93    11.43    13.33    15.74    18.77    22.26    25.79
   Month 9               1.05     1.23     1.65     2.99     5.35     6.66     8.73     9.91    11.40    13.28    15.66    18.61    21.92    25.13
   Month 10              1.06     1.23     1.67     3.00     5.36     6.65     8.70     9.86    11.32    13.15    15.43    18.22    21.24    24.05
   Month 11              1.06     1.24     1.67     3.01     5.36     6.65     8.68     9.83    11.26    13.05    15.26    17.92    20.74    23.27
   Month 12              1.06     1.24     1.67     3.01     5.36     6.65     8.68     9.83    11.26    13.06    15.28    17.94    20.75    23.27
 Latitude = -5.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.23     1.66     2.99     5.33     6.62     8.64     9.79    11.22    13.00    15.21    17.89    20.93    24.15
   Month 2               1.05     1.23     1.65     2.99     5.33     6.62     8.66     9.81    11.25    13.05    15.29    18.04    21.16    24.45
   Month 3               1.05     1.22     1.65     2.98     5.32     6.62     8.66     9.82    11.27    13.10    15.38    18.20    21.46    24.96
   Month 4               1.05     1.21     1.64     2.96     5.31     6.61     8.66     9.83    11.30    13.15    15.48    18.39    21.85    25.69
   Month 5               1.05     1.21     1.63     2.95     5.30     6.61     8.67     9.84    11.31    13.17    15.52    18.47    22.03    26.06
   Month 6               1.05     1.22     1.64     2.96     5.31     6.61     8.67     9.84    11.30    13.15    15.48    18.41    21.91    25.82
   Month 7               1.05     1.22     1.65     2.97     5.32     6.62     8.67     9.83    11.29    13.13    15.44    18.32    21.70    25.39
   Month 8               1.05     1.23     1.65     2.98     5.33     6.62     8.67     9.83    11.28    13.11    15.41    18.25    21.55    25.03
   Month 9               1.05     1.22     1.65     2.98     5.33     6.63     8.67     9.83    11.28    13.11    15.40    18.22    21.46    24.82
   Month 10              1.05     1.22     1.65     2.98     5.33     6.63     8.67     9.84    11.29    13.12    15.41    18.23    21.45    24.76
   Month 11              1.05     1.22     1.65     2.98     5.33     6.63     8.68     9.85    11.30    13.13    15.43    18.25    21.44    24.70
   Month 12              1.05     1.22     1.65     2.98     5.34     6.64     8.69     9.86    11.32    13.15    15.45    18.28    21.45    24.64
 Latitude =  5.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.06     1.23     1.66     2.99     5.33     6.62     8.65     9.79    11.22    13.01    15.22    17.92    20.96    24.22
   Month 2               1.05     1.22     1.65     2.98     5.33     6.62     8.67     9.83    11.28    13.10    15.38    18.17    21.38    24.81
   Month 3               1.05     1.22     1.64     2.97     5.32     6.62     8.68     9.85    11.32    13.16    15.48    18.36    21.73    25.39
   Month 4               1.05     1.21     1.64     2.96     5.32     6.62     8.68     9.86    11.33    13.19    15.54    18.48    21.97    25.82
   Month 5               1.05     1.21     1.64     2.96     5.32     6.62     8.68     9.85    11.32    13.18    15.52    18.45    21.92    25.75
   Month 6               1.05     1.22     1.64     2.97     5.32     6.62     8.68     9.85    11.31    13.16    15.48    18.37    21.76    25.43
   Month 7               1.05     1.22     1.65     2.98     5.33     6.63     8.68     9.85    11.31    13.15    15.47    18.34    21.66    25.21
   Month 8               1.05     1.22     1.65     2.98     5.33     6.63     8.68     9.85    11.31    13.14    15.45    18.31    21.59    25.03
   Month 9               1.05     1.22     1.65     2.98     5.33     6.62     8.67     9.83    11.28    13.11    15.39    18.21    21.44    24.79
   Month 10              1.05     1.23     1.66     2.98     5.33     6.62     8.65     9.80    11.24    13.03    15.27    18.01    21.11    24.29
   Month 11              1.06     1.23     1.66     2.99     5.33     6.62     8.64     9.78    11.20    12.97    15.17    17.82    20.77    23.75
   Month 12              1.06     1.23     1.67     3.00     5.34     6.62     8.64     9.78    11.20    12.98    15.16    17.80    20.68    23.55
 Latitude = 15.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.23     1.66     2.99     5.34     6.65     8.71     9.88    11.36    13.22    15.55    18.43    21.71    25.05
   Month 2               1.05     1.23     1.65     2.98     5.35     6.66     8.73     9.92    11.41    13.30    15.68    18.63    21.99    25.37
   Month 3               1.05     1.22     1.65     2.98     5.34     6.66     8.74     9.93    11.43    13.33    15.73    18.72    22.13    25.60
   Month 4               1.05     1.22     1.64     2.98     5.34     6.65     8.73     9.91    11.41    13.30    15.69    18.68    22.12    25.68
   Month 5               1.05     1.22     1.65     2.98     5.34     6.64     8.71     9.89    11.36    13.23    15.59    18.52    21.89    25.39
   Month 6               1.05     1.22     1.65     2.99     5.34     6.64     8.70     9.87    11.34    13.19    15.51    18.39    21.66    25.00
   Month 7               1.05     1.23     1.65     2.99     5.34     6.64     8.70     9.87    11.34    13.19    15.51    18.37    21.60    24.86
   Month 8               1.05     1.22     1.65     2.99     5.34     6.64     8.70     9.87    11.34    13.19    15.52    18.40    21.65    24.93
   Month 9               1.05     1.22     1.65     2.98     5.33     6.63     8.68     9.85    11.32    13.16    15.48    18.35    21.64    25.04
   Month 10              1.05     1.23     1.65     2.98     5.32     6.62     8.65     9.81    11.25    13.06    15.32    18.10    21.30    24.71
   Month 11              1.06     1.23     1.66     2.99     5.33     6.61     8.63     9.77    11.18    12.95    15.13    17.79    20.78    23.94
   Month 12              1.06     1.24     1.67     3.00     5.34     6.62     8.63     9.77    11.18    12.93    15.09    17.67    20.49    23.33
 Latitude = 25.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.23     1.65     2.99     5.35     6.66     8.74     9.93    11.43    13.34    15.75    18.77    22.24    25.71
   Month 2               1.05     1.22     1.65     2.98     5.35     6.67     8.78     9.99    11.52    13.48    15.97    19.13    22.77    26.34
   Month 3               1.05     1.22     1.65     2.98     5.36     6.68     8.79    10.01    11.54    13.51    16.01    19.17    22.76    26.22
   Month 4               1.05     1.22     1.65     2.99     5.36     6.67     8.77     9.96    11.47    13.39    15.82    18.85    22.22    25.39
   Month 5               1.06     1.23     1.66     3.00     5.36     6.66     8.73     9.90    11.38    13.24    15.57    18.42    21.53    24.38
   Month 6               1.06     1.24     1.67     3.01     5.36     6.66     8.70     9.86    11.31    13.13    15.40    18.15    21.11    23.82
   Month 7               1.06     1.23     1.67     3.01     5.36     6.65     8.70     9.86    11.31    13.13    15.40    18.17    21.17    23.99
   Month 8               1.05     1.23     1.66     3.00     5.35     6.65     8.71     9.88    11.35    13.20    15.52    18.37    21.56    24.67
   Month 9               1.05     1.22     1.65     2.98     5.34     6.64     8.71     9.89    11.37    13.24    15.60    18.53    21.90    25.35
   Month 10              1.05     1.22     1.65     2.98     5.33     6.63     8.69     9.86    11.33    13.18    15.51    18.40    21.76    25.30
   Month 11              1.05     1.23     1.66     2.98     5.33     6.62     8.66     9.82    11.26    13.08    15.34    18.13    21.32    24.70
   Month 12              1.06     1.23     1.66     2.99     5.34     6.63     8.67     9.82    11.26    13.07    15.32    18.08    21.19    24.41
 Latitude = 35.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.22     1.64     2.97     5.34     6.66     8.76     9.98    11.51    13.47    15.98    19.20    23.03    27.02
   Month 2               1.05     1.22     1.64     2.97     5.35     6.67     8.79    10.01    11.55    13.53    16.08    19.36    23.21    27.09
   Month 3               1.05     1.22     1.65     2.98     5.36     6.68     8.80    10.01    11.55    13.52    16.05    19.25    22.93    26.45
   Month 4               1.05     1.23     1.66     3.00     5.37     6.68     8.77     9.97    11.49    13.41    15.85    18.90    22.29    25.35
   Month 5               1.06     1.23     1.67     3.01     5.37     6.68     8.74     9.92    11.40    13.27    15.61    18.49    21.59    24.30
   Month 6               1.06     1.24     1.67     3.02     5.37     6.67     8.71     9.87    11.32    13.15    15.42    18.18    21.10    23.65
   Month 7               1.06     1.24     1.67     3.01     5.37     6.66     8.70     9.85    11.30    13.11    15.37    18.11    21.04    23.67
   Month 8               1.06     1.23     1.67     3.00     5.36     6.66     8.71     9.88    11.34    13.18    15.49    18.32    21.43    24.37
   Month 9               1.05     1.23     1.66     2.99     5.35     6.66     8.73     9.92    11.41    13.30    15.69    18.68    22.08    25.45
   Month 10              1.05     1.22     1.64     2.97     5.34     6.65     8.75     9.95    11.46    13.38    15.84    18.94    22.57    26.30
   Month 11              1.05     1.21     1.64     2.96     5.33     6.65     8.75     9.95    11.47    13.41    15.89    19.06    22.83    26.85
   Month 12              1.05     1.21     1.63     2.96     5.33     6.64     8.74     9.95    11.48    13.42    15.92    19.12    22.98    27.18
 Latitude = 45.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.04     1.21     1.63     2.95     5.32     6.65     8.76     9.98    11.52    13.50    16.05    19.37    23.41    27.79
   Month 2               1.04     1.21     1.63     2.96     5.33     6.66     8.79    10.02    11.58    13.59    16.20    19.59    23.70    28.00
   Month 3               1.05     1.22     1.64     2.97     5.35     6.68     8.81    10.03    11.59    13.59    16.17    19.49    23.41    27.29
   Month 4               1.05     1.23     1.66     2.99     5.37     6.69     8.78     9.99    11.51    13.45    15.93    19.06    22.58    25.83
   Month 5               1.06     1.24     1.67     3.01     5.37     6.68     8.74     9.92    11.40    13.26    15.62    18.51    21.63    24.32
   Month 6               1.06     1.24     1.68     3.02     5.38     6.67     8.70     9.86    11.30    13.11    15.36    18.09    20.93    23.29
   Month 7               1.06     1.24     1.68     3.02     5.37     6.66     8.69     9.84    11.28    13.08    15.31    18.01    20.82    23.20
   Month 8               1.06     1.24     1.67     3.01     5.37     6.67     8.72     9.88    11.35    13.19    15.50    18.33    21.39    24.12
   Month 9               1.05     1.23     1.66     2.99     5.36     6.67     8.75     9.95    11.46    13.37    15.81    18.87    22.34    25.68
   Month 10              1.05     1.22     1.64     2.97     5.35     6.67     8.78    10.00    11.54    13.51    16.04    19.28    23.10    26.97
   Month 11              1.05     1.21     1.63     2.96     5.33     6.66     8.78    10.00    11.55    13.54    16.10    19.43    23.44    27.71
   Month 12              1.04     1.21     1.63     2.95     5.32     6.64     8.76     9.98    11.52    13.50    16.06    19.39    23.46    27.95
 Latitude = 55.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.05     1.21     1.63     2.96     5.34     6.66     8.78    10.00    11.54    13.53    16.09    19.41    23.38    27.46
   Month 2               1.04     1.21     1.63     2.95     5.33     6.66     8.78    10.01    11.57    13.59    16.20    19.61    23.78    28.23
   Month 3               1.05     1.21     1.64     2.97     5.35     6.68     8.80    10.03    11.58    13.58    16.18    19.52    23.51    27.58
   Month 4               1.05     1.23     1.66     2.99     5.37     6.69     8.79     9.99    11.52    13.46    15.95    19.10    22.65    25.93
   Month 5               1.06     1.23     1.67     3.01     5.38     6.69     8.76     9.94    11.43    13.33    15.72    18.68    21.90    24.68
   Month 6               1.06     1.24     1.68     3.02     5.38     6.68     8.73     9.90    11.37    13.22    15.55    18.39    21.42    23.96
   Month 7               1.06     1.24     1.68     3.02     5.37     6.67     8.72     9.89    11.35    13.19    15.50    18.33    21.35    23.92
   Month 8               1.06     1.23     1.67     3.01     5.37     6.67     8.74     9.92    11.40    13.27    15.65    18.59    21.83    24.77
   Month 9               1.05     1.22     1.65     2.99     5.35     6.67     8.77     9.97    11.50    13.44    15.93    19.10    22.77    26.37
   Month 10              1.05     1.22     1.64     2.97     5.35     6.67     8.79    10.02    11.57    13.57    16.15    19.48    23.45    27.47
   Month 11              1.05     1.21     1.64     2.97     5.34     6.67     8.80    10.03    11.58    13.59    16.18    19.54    23.55    27.63
   Month 12              1.05     1.21     1.63     2.96     5.34     6.67     8.79    10.01    11.56    13.56    16.13    19.46    23.44    27.52
 Latitude = 65.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.04     1.20     1.61     2.94     5.32     6.65     8.80    10.04    11.61    13.65    16.31    19.79    24.09    28.73
   Month 2               1.04     1.21     1.63     2.96     5.34     6.68     8.82    10.05    11.63    13.66    16.29    19.71    23.80    27.95
   Month 3               1.05     1.22     1.64     2.98     5.36     6.69     8.81    10.04    11.59    13.59    16.16    19.44    23.22    26.81
   Month 4               1.05     1.23     1.66     3.00     5.37     6.69     8.77     9.97    11.47    13.39    15.82    18.86    22.21    25.14
   Month 5               1.06     1.24     1.68     3.02     5.38     6.68     8.74     9.91    11.38    13.23    15.57    18.42    21.45    23.94
   Month 6               1.06     1.24     1.68     3.03     5.38     6.68     8.72     9.87    11.32    13.14    15.41    18.16    21.00    23.25
   Month 7               1.06     1.24     1.68     3.03     5.38     6.68     8.71     9.87    11.32    13.13    15.40    18.15    20.99    23.25
   Month 8               1.06     1.24     1.68     3.02     5.38     6.68     8.73     9.91    11.37    13.23    15.56    18.41    21.45    23.98
   Month 9               1.06     1.23     1.66     3.00     5.37     6.68     8.77     9.96    11.47    13.38    15.82    18.87    22.27    25.33
   Month 10              1.05     1.22     1.65     2.98     5.36     6.69     8.80    10.02    11.57    13.55    16.11    19.37    23.17    26.80
   Month 11              1.04     1.20     1.62     2.95     5.33     6.67     8.82    10.07    11.66    13.72    16.41    19.95    24.28    28.82
   Month 12              1.04     1.19     1.61     2.93     5.31     6.65     8.80    10.04    11.63    13.69    16.38    19.94    24.41    29.38
 Latitude = 75.0  Wavelength = 350.0 nm  Albedo = 0.0
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.04     1.20     1.61     2.93     5.31     6.65     8.80    10.05    11.63    13.68    16.34    19.83    24.15    28.82
